2025-06-09 00:38:27 | INFO | llm:__init__:14 - LLM.__init__ called.
2025-06-09 00:38:27 | DEBUG | llm:__init__:28 - LLM.__init__: Raw model_type from settings: 'openai'
2025-06-09 00:38:27 | INFO | llm:__init__:36 - LLM.__init__: Effective model_type set to: 'openai'
2025-06-09 00:38:27 | DEBUG | llm:__init__:43 - LLM.__init__: About to check effective model_type ('openai') for client setup.
2025-06-09 00:38:27 | INFO | llm:__init__:45 - LLM.__init__: model_type is 'openai'. Proceeding with OpenAI client setup.
2025-06-09 00:38:27 | DEBUG | llm:__init__:62 - 尝试创建自定义 httpx.Client (trust_env=False, proxies=None)...
2025-06-09 00:38:27 | DEBUG | llm:__init__:65 - 自定义 httpx.Client 创建成功并已添加到 client_params。
2025-06-09 00:38:27 | DEBUG | llm:__init__:72 - 准备初始化 OpenAI 客户端，参数 (可能包含自定义http_client): {'api_key': 'AIzaSyC9CkysgFzWrBi74ZoOwI8eK4PwPN3royM', 'base_url': 'https://api-proxy.me/gemini/v1beta/openai', 'http_client': 'Client'}
2025-06-09 00:38:27 | DEBUG | llm:__init__:81 - OpenAI API Key (for client init): AIzaS...royM
2025-06-09 00:38:27 | DEBUG | llm:__init__:82 - OpenAI Base URL (for client init): https://api-proxy.me/gemini/v1beta/openai
2025-06-09 00:38:27 | DEBUG | llm:__init__:86 - 尝试调用 OpenAI(**client_params)...
2025-06-09 00:38:27 | INFO | llm:__init__:90 - OpenAI() 调用成功返回。返回对象类型: <class 'openai.OpenAI'>。
2025-06-09 00:38:27 | INFO | llm:__init__:92 - self.client 已被设置为 OpenAI 客户端实例。类型: <class 'openai.OpenAI'>
2025-06-09 00:38:27 | DEBUG | report_generator:_preload_prompts:23 - Preloading prompts...
2025-06-09 00:38:27 | INFO | report_generator:_preload_prompts:35 - Attempting to load prompts for report types: ['hacker_news_hours_topic', 'hacker_news_daily_report', 'github', 'github_digest']
2025-06-09 00:38:27 | DEBUG | report_generator:_preload_prompts:67 - Successfully loaded prompt for 'hacker_news_hours_topic' using general LLM type key 'hacker_news_hours_topic_openai' from /root/0xScout/prompts/hacker_news_hours_topic_openai_prompt.txt
2025-06-09 00:38:27 | DEBUG | report_generator:_preload_prompts:67 - Successfully loaded prompt for 'hacker_news_daily_report' using general LLM type key 'hacker_news_daily_report_openai' from /root/0xScout/prompts/hacker_news_daily_report_openai_prompt.txt
2025-06-09 00:38:27 | DEBUG | report_generator:_preload_prompts:67 - Successfully loaded prompt for 'github' using general LLM type key 'github_openai' from /root/0xScout/prompts/github_openai_prompt.txt
2025-06-09 00:38:27 | DEBUG | report_generator:_preload_prompts:67 - Successfully loaded prompt for 'github_digest' using general LLM type key 'github_digest_openai' from /root/0xScout/prompts/github_prompt.txt
2025-06-09 00:38:27 | INFO | report_generator:_preload_prompts:96 - Prompts loaded for types: ['hacker_news_hours_topic', 'hacker_news_daily_report', 'github', 'github_digest']
2025-06-09 00:38:27 | INFO | report_generator:generate_github_subscription_report:333 - 准备为所有已订阅的 GitHub 仓库生成单独报告的迭代器...
2025-06-09 00:38:27 | INFO | report_generator:generate_github_subscription_report:387 - 为仓库 songquanpeng/one-api (订阅 1/2) 创建报告生成器...
2025-06-09 00:38:27 | INFO | report_generator:generate_github_project_report:265 - 准备为 songquanpeng/one-api 生成项目报告 (过去 1 天)...
2025-06-09 00:38:27 | DEBUG | report_generator:_generate_github_project_basic_info_markdown:161 - Fetching updates for songquanpeng/one-api for the period 2025-06-09 to 2025-06-09 (API 'since': 2025-06-09T00:00:00+00:00)
2025-06-09 00:38:27 | DEBUG | github_client:fetch_commits:24 - 准备获取 songquanpeng/one-api 的 Commits
2025-06-09 00:38:28 | DEBUG | github_client:fetch_issues:46 - 准备获取 songquanpeng/one-api 的 Issues。
2025-06-09 00:38:29 | DEBUG | github_client:fetch_pull_requests:63 - 准备获取 songquanpeng/one-api 的 Pull Requests。
2025-06-09 00:38:31 | DEBUG | github_client:get_recent_releases:94 - 准备获取 songquanpeng/one-api 的最新 Releases (最近 1 天, 最多 5 条)
2025-06-09 00:38:32 | INFO | github_client:get_recent_releases:154 - songquanpeng/one-api 在过去 1 天内没有符合条件的 Releases。
2025-06-09 00:38:32 | DEBUG | report_generator:generate_github_project_report:274 - 使用 LLM 为 songquanpeng/one-api 生成摘要报告。
2025-06-09 00:38:32 | DEBUG | report_generator:generate_github_project_report:293 - 使用 LLM 为 songquanpeng/one-api 生成摘要报告。
2025-06-09 00:38:34 | INFO | llm:_generate_report_openai:153 - 使用 OpenAI gemini-2.5-flash-preview-05-20 模型流式生成报告 (Base URL: https://api-proxy.me/gemini/v1beta/openai)。
2025-06-09 00:38:43 | INFO | report_generator:generate_github_subscription_report:387 - 为仓库 langgenius/dify (订阅 2/2) 创建报告生成器...
2025-06-09 00:38:43 | INFO | report_generator:generate_github_project_report:265 - 准备为 langgenius/dify 生成项目报告 (过去 1 天)...
2025-06-09 00:38:43 | DEBUG | report_generator:_generate_github_project_basic_info_markdown:161 - Fetching updates for langgenius/dify for the period 2025-06-09 to 2025-06-09 (API 'since': 2025-06-09T00:00:00+00:00)
2025-06-09 00:38:43 | DEBUG | github_client:fetch_commits:24 - 准备获取 langgenius/dify 的 Commits
2025-06-09 00:38:44 | DEBUG | github_client:fetch_issues:46 - 准备获取 langgenius/dify 的 Issues。
2025-06-09 00:38:45 | DEBUG | github_client:fetch_pull_requests:63 - 准备获取 langgenius/dify 的 Pull Requests。
2025-06-09 00:38:47 | DEBUG | github_client:get_recent_releases:94 - 准备获取 langgenius/dify 的最新 Releases (最近 1 天, 最多 5 条)
2025-06-09 00:38:49 | INFO | github_client:get_recent_releases:154 - langgenius/dify 在过去 1 天内没有符合条件的 Releases。
2025-06-09 00:38:49 | DEBUG | report_generator:generate_github_project_report:274 - 使用 LLM 为 langgenius/dify 生成摘要报告。
